employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score
7564,Krista Gonzales,Dept_33,IC,121.0,99227,2022-03-12,US,2.02
7565,Scott Garcia,Dept_3,IC,280.0,67469,2025-04-05,India,4.6
7566,Kelsey Davis,Dept_40,IC,215.0,78107,2021-06-08,APAC,3.28
7567,Dylan Morales,Dept_20,IC,464.0,116992,2021-12-13,US,2.64
7568,Matthew Sanchez,Dept_17,IC,207.0,97841,2023-05-23,India,3.38
7569,Debra Turner,Dept_38,IC,377.0,56059,2025-03-19,US,3.28
7570,Karl Anderson,Dept_12,IC,96.0,55177,2021-07-05,India,2.13
7571,Robert Vega,Dept_16,IC,387.0,115307,2025-11-08,APAC,4.1
7572,Steven Adkins,Dept_36,IC,180.0,93578,2023-09-02,US,3.92
7573,Elizabeth Cook,Dept_41,IC,463.0,45821,2022-01-25,US,4.36
7574,Jennifer Duncan,Dept_8,IC,155.0,81137,2023-10-17,EU,2.64
7575,David Pierce,Dept_9,IC,191.0,111278,2024-05-08,APAC,4.14
7576,Erik Howard,Dept_26,IC,339.0,40166,2021-08-04,US,4.44
7577,Emily Castillo,Dept_21,IC,264.0,81373,2025-07-27,US,4.3
7578,Sergio Wu,Dept_11,IC,14.0,116824,2022-11-20,India,4.36
7579,Kathleen Wilson,Dept_13,IC,247.0,107981,2024-12-27,US,2.32
7580,Robert Hill,Dept_2,IC,449.0,48988,2021-10-14,EU,4.57
7581,Allison Gonzalez,Dept_23,IC,416.0,101039,2023-09-12,US,4.89
7582,Amanda Saunders,Dept_24,IC,48.0,113260,2023-04-06,US,3.15
7583,Timothy Wilson,Dept_42,IC,469.0,51877,2022-03-13,India,3.82
7584,Heather Love,Dept_38,IC,395.0,55195,2024-03-12,EU,4.74
7585,Mr. Tyrone Horton,Dept_47,IC,321.0,88978,2023-11-13,US,4.63
7586,Jacqueline Walter,Dept_8,IC,173.0,115443,2022-06-10,US,4.02
7587,Carl Marshall,Dept_38,IC,379.0,69178,2022-12-19,APAC,3.6
7588,Benjamin Lopez,Dept_33,IC,42.0,96767,2022-01-07,APAC,2.23
7589,Alyssa Ward,Dept_35,IC,4.0,41503,2025-01-05,India,3.83
7590,Carly Williams,Dept_39,IC,76.0,66739,2023-06-23,EU,4.25
7591,Alexis Manning,Dept_36,IC,486.0,87925,2023-05-19,US,3.47
7592,Samantha Larsen,Dept_45,IC,467.0,53292,2023-07-09,APAC,2.25
7593,James Ramirez,Dept_38,IC,493.0,68836,2024-04-11,EU,4.44
7594,Brandi Sanders,Dept_49,IC,39.0,65521,2023-04-30,India,3.73
7595,Matthew Murray,Dept_9,IC,84.0,45516,2021-04-16,India,2.12
7596,Crystal Harper,Dept_14,IC,27.0,102652,2025-11-05,US,4.81
7597,Antonio Dalton,Dept_32,IC,242.0,87607,2024-09-18,India,3.16
7598,Bradley Lozano,Dept_29,IC,367.0,73408,2022-05-07,US,3.17
7599,Karen Hughes,Dept_5,IC,55.0,63765,2021-07-17,APAC,4.37
7600,Amy Collins,Dept_9,IC,380.0,44302,2024-11-10,EU,4.75
7601,Elizabeth Dillon,Dept_38,IC,199.0,88575,2024-12-06,US,3.29
7602,Amanda Manning,Dept_44,IC,252.0,52229,2021-08-11,EU,2.33
7603,Joshua Thompson,Dept_28,IC,284.0,46300,2025-04-28,US,3.63
7604,Jennifer May,Dept_8,IC,461.0,57270,2023-12-23,EU,4.62
7605,Teresa Wright,Dept_39,IC,315.0,69052,2021-02-16,EU,2.18
7606,Susan Lewis,Dept_23,IC,167.0,116508,2025-10-03,APAC,3.74
7607,Andrea Jackson,Dept_9,IC,469.0,47807,2023-06-10,APAC,4.36
7608,Gary Suarez,Dept_8,IC,114.0,77288,2024-12-19,India,3.8
7609,William Pacheco,Dept_43,IC,285.0,106177,2021-10-27,US,4.54
7610,Robert Logan,Dept_38,IC,452.0,90712,2022-03-21,US,3.71
7611,Michael Robbins,Dept_36,IC,208.0,46344,2024-10-14,India,3.08
7612,Mrs. Michelle Stevens,Dept_11,IC,177.0,51672,2022-05-30,US,2.42
7613,Felicia Smith,Dept_14,IC,26.0,95337,2025-01-13,US,3.56
7614,Sarah Stewart,Dept_18,IC,208.0,53529,2024-03-09,US,2.76
7615,Nathan Gray,Dept_27,IC,383.0,45570,2023-10-10,US,4.08
7616,Brent Jones,Dept_7,IC,256.0,73640,2023-10-16,US,4.41
7617,Debra Harris,Dept_16,IC,283.0,75805,2021-06-29,APAC,3.69
7618,Megan Hendricks,Dept_18,IC,135.0,114191,2021-04-07,India,2.09
7619,John Fernandez,Dept_1,IC,207.0,117414,2021-04-15,India,4.49
7620,Michael Bautista,Dept_33,IC,467.0,44552,2021-05-30,APAC,4.48
7621,James Cabrera,Dept_30,IC,355.0,74377,2021-05-11,India,3.2
7622,Michelle Berry,Dept_36,IC,305.0,68893,2025-04-20,India,3.71
7623,Hannah Sims,Dept_32,IC,21.0,73802,2024-01-26,EU,3.83
7624,Tiffany Spencer,Dept_6,IC,141.0,79983,2022-11-19,EU,4.0
7625,Alex Rodriguez,Dept_2,IC,337.0,78057,2023-12-17,India,3.36
7626,Crystal Campos,Dept_42,IC,441.0,98073,2025-05-30,APAC,2.54
7627,Andrew Carr,Dept_13,IC,435.0,109947,2023-08-11,India,3.36
7628,Charles Mcintosh Jr.,Dept_25,IC,386.0,119274,2021-05-08,US,4.63
7629,Joshua Nunez,Dept_23,IC,413.0,65591,2023-03-22,US,2.29
7630,Autumn Compton,Dept_19,IC,481.0,104929,2021-04-19,EU,3.57
7631,Ian Kim,Dept_26,IC,323.0,56182,2021-03-11,APAC,4.97
7632,Mark Sharp,Dept_46,IC,345.0,89194,2024-02-21,India,3.75
7633,Erin Barrett,Dept_9,IC,8.0,90779,2025-09-01,EU,3.83
7634,Heather Meyer,Dept_25,IC,229.0,51115,2025-07-01,US,4.28
7635,Joseph Peterson,Dept_9,IC,199.0,110797,2021-04-12,APAC,3.31
7636,Christian Simmons,Dept_13,IC,394.0,80428,2022-01-21,EU,2.81
7637,Daniel Bennett,Dept_26,IC,482.0,111878,2023-04-18,APAC,3.45
7638,Jeremy Gilbert,Dept_8,IC,24.0,91882,2021-03-09,India,3.14
7639,Felicia Allen,Dept_32,IC,430.0,104365,2024-01-03,India,2.13
7640,Nancy Hopkins,Dept_24,IC,33.0,105174,2021-10-11,EU,2.62
7641,Michelle Gibson,Dept_10,IC,368.0,82243,2023-12-23,EU,2.82
7642,Todd Snyder,Dept_13,IC,493.0,84591,2021-08-17,EU,3.02
7643,Heidi Gregory,Dept_25,IC,381.0,44436,2021-11-17,US,3.56
7644,Barbara Williamson,Dept_34,IC,382.0,80488,2023-02-28,APAC,4.64
7645,Alex Wood,Dept_12,IC,232.0,54155,2021-10-11,India,4.87
7646,Hannah Christian,Dept_22,IC,29.0,59686,2023-07-26,US,3.88
7647,Shawn Knapp,Dept_47,IC,465.0,69840,2022-09-19,India,2.6
7648,Ronald Roberts,Dept_13,IC,45.0,55601,2021-09-03,India,3.11
7649,Emily Jones,Dept_2,IC,212.0,83173,2023-03-01,EU,2.86
7650,Lauren Clark,Dept_16,IC,77.0,59585,2021-05-05,EU,4.18
7651,Thomas Hernandez,Dept_8,IC,365.0,40868,2022-02-13,US,4.65
7652,Raymond Jones,Dept_38,IC,472.0,75503,2023-07-15,India,4.67
7653,Marcus Knox,Dept_47,IC,116.0,54287,2022-02-24,India,4.73
7654,Kirk Roberson,Dept_5,IC,329.0,76836,2024-07-30,US,4.42
7655,Jennifer Blankenship,Dept_32,IC,276.0,107108,2021-08-13,EU,2.8
7656,Molly Stone,Dept_13,IC,465.0,101024,2025-07-30,APAC,3.78
7657,Lori Anderson,Dept_10,IC,279.0,79811,2023-01-03,US,4.27
7658,Matthew Brown,Dept_8,IC,50.0,95978,2022-08-29,EU,2.68
7659,Nicole Palmer,Dept_32,IC,112.0,114167,2023-03-06,US,3.51
7660,Michelle Williams,Dept_1,IC,335.0,45588,2025-10-12,APAC,2.45
7661,Bethany Parsons,Dept_11,IC,160.0,93529,2025-09-28,India,4.98
7662,William Macdonald,Dept_50,IC,266.0,97045,2024-10-10,EU,4.04
7663,Julie Pittman,Dept_33,IC,186.0,102058,2025-01-09,APAC,4.92
7664,Summer Norris,Dept_23,IC,398.0,56711,2025-02-21,APAC,2.64
7665,Norma Vega,Dept_20,IC,360.0,105833,2023-03-26,EU,2.59
7666,Vincent Solis,Dept_32,IC,388.0,59542,2022-01-20,India,2.93
7667,Jeremiah Arellano,Dept_12,IC,383.0,56811,2022-03-29,India,2.61
7668,Todd Franco,Dept_5,IC,60.0,101071,2025-10-03,EU,3.66
7669,Cindy Gibson,Dept_3,IC,170.0,72706,2022-09-04,India,3.01
7670,Aaron Marshall,Dept_36,IC,118.0,109109,2021-11-06,EU,3.53
7671,Christina Woods,Dept_11,IC,242.0,40932,2023-05-09,India,3.32
7672,Cynthia Medina,Dept_28,IC,243.0,89766,2024-06-15,APAC,4.13
7673,Dr. Michael Zhang,Dept_9,IC,273.0,110822,2021-05-19,APAC,2.9
7674,Felicia Miller,Dept_45,IC,362.0,105608,2021-05-17,APAC,2.24
7675,Deborah Rios,Dept_9,IC,341.0,47289,2021-07-31,APAC,2.94
7676,Michael Rios,Dept_44,IC,37.0,68199,2022-02-02,APAC,3.67
7677,Joshua Harris,Dept_13,IC,310.0,53464,2025-12-16,India,4.33
7678,Jeremy Johnston,Dept_9,IC,364.0,91921,2021-08-10,EU,2.29
7679,Eric Martin,Dept_3,IC,336.0,103014,2025-07-07,India,4.14
7680,Barbara Blair,Dept_6,IC,482.0,73675,2024-04-15,India,2.66
7681,Ashley Rojas,Dept_8,IC,326.0,41995,2021-06-03,APAC,2.24
7682,Kyle Spencer,Dept_19,IC,473.0,86592,2021-10-28,EU,3.77
7683,Paul King,Dept_39,IC,445.0,90063,2024-10-12,India,3.06
7684,Donald Thomas,Dept_20,IC,237.0,75549,2023-04-08,EU,2.64
7685,Steve Howell,Dept_40,IC,305.0,102760,2025-10-01,US,4.43
7686,Mitchell Fields,Dept_24,IC,350.0,69724,2023-03-05,EU,4.46
7687,Bonnie Welch,Dept_18,IC,455.0,116104,2021-04-15,APAC,2.49
7688,Samuel Smith,Dept_40,IC,222.0,101263,2022-09-29,US,2.28
7689,Jeffrey Estes,Dept_3,IC,385.0,67003,2021-08-12,India,2.68
7690,Andrew Pratt,Dept_39,IC,155.0,118597,2024-01-13,APAC,3.09
7691,Kristopher Stone,Dept_35,IC,365.0,86654,2024-01-22,APAC,3.88
7692,Alexa Hill,Dept_34,IC,376.0,108615,2022-12-28,US,4.51
7693,Lauren Garcia,Dept_33,IC,244.0,92883,2024-05-12,US,4.84
7694,Christina Rojas,Dept_9,IC,477.0,55152,2025-03-06,India,3.72
7695,Michael Garcia,Dept_32,IC,79.0,119561,2021-08-25,India,2.65
7696,Cristina Davis,Dept_15,IC,224.0,107498,2022-11-15,EU,3.47
7697,Denise Glenn,Dept_38,IC,148.0,45902,2022-05-10,EU,2.64
7698,Christine Rangel,Dept_11,IC,83.0,64407,2025-06-10,EU,4.61
7699,Alyssa Edwards,Dept_17,IC,165.0,112974,2022-01-26,US,4.79
7700,Monique Christian,Dept_1,IC,225.0,77989,2025-09-29,APAC,2.62
7701,Jerry Moran,Dept_20,IC,61.0,108860,2023-03-24,EU,4.39
7702,Kayla Stewart,Dept_30,IC,285.0,80586,2022-03-01,APAC,3.41
7703,Robert Daniels,Dept_32,IC,440.0,73533,2024-11-13,US,3.38
7704,Megan Thomas,Dept_26,IC,114.0,90462,2024-03-24,APAC,4.58
7705,Richard Bennett,Dept_23,IC,391.0,92719,2021-11-03,US,2.01
7706,Jerry Fowler,Dept_29,IC,496.0,89496,2023-08-11,EU,2.49
7707,Trevor Nguyen,Dept_10,IC,282.0,55747,2023-07-30,EU,4.36
7708,Kari Green,Dept_35,IC,331.0,56653,2023-05-26,US,3.74
7709,Jamie Robles,Dept_14,IC,476.0,105987,2024-02-26,APAC,4.6
7710,Robert Richards,Dept_11,IC,276.0,103014,2023-02-19,India,4.29
7711,Joshua Hooper,Dept_28,IC,69.0,74265,2026-01-16,EU,3.8
7712,Kari Day,Dept_1,IC,102.0,79238,2025-04-21,India,3.93
7713,Miranda Little,Dept_28,IC,430.0,114700,2022-09-25,EU,3.99
7714,Jordan Green,Dept_26,IC,19.0,92545,2024-06-24,APAC,2.1
7715,Gerald Ferrell,Dept_35,IC,140.0,86178,2021-10-09,EU,2.28
7716,Jack Lopez,Dept_17,IC,104.0,74684,2025-10-17,EU,5.0
7717,Corey Holmes,Dept_47,IC,267.0,76322,2022-07-09,US,2.34
7718,Ian Sanchez,Dept_43,IC,267.0,80538,2022-08-05,APAC,3.05
7719,Natalie Kramer,Dept_17,IC,79.0,63765,2025-01-01,US,2.09
7720,Kurt Ramirez,Dept_48,IC,200.0,70807,2021-02-14,APAC,3.67
7721,Teresa Hess,Dept_31,IC,46.0,42487,2021-05-01,India,3.68
7722,William Hicks,Dept_15,IC,372.0,89317,2023-01-05,India,3.88
7723,Daisy Simpson,Dept_7,IC,271.0,50900,2025-12-30,APAC,4.18
7724,Mary Cisneros,Dept_23,IC,297.0,87373,2025-02-05,India,3.72
7725,Michael Mullen,Dept_11,IC,133.0,49601,2022-06-27,EU,3.5
7726,Steven Thompson,Dept_13,IC,387.0,53684,2025-12-28,EU,4.29
7727,Michelle Roth,Dept_13,IC,210.0,91626,2022-01-05,India,3.73
7728,Margaret Roy,Dept_32,IC,91.0,92395,2024-10-01,APAC,3.28
7729,Amanda Morris,Dept_31,IC,253.0,103978,2024-11-23,India,3.7
7730,Robert Woodard,Dept_36,IC,185.0,95724,2022-01-19,US,2.63
7731,Fred Bullock,Dept_20,IC,398.0,51704,2024-08-17,APAC,2.77
7732,Kristin Black,Dept_5,IC,305.0,116654,2025-07-07,India,2.66
7733,Mark Ray,Dept_36,IC,417.0,43078,2024-04-04,India,2.54
7734,David Knox,Dept_32,IC,403.0,57075,2024-04-27,EU,2.6
7735,Joseph Griffin,Dept_1,IC,311.0,104226,2025-06-06,APAC,2.34
7736,Kayla Stanley,Dept_2,IC,444.0,44346,2021-05-18,US,2.22
7737,Gina Martin,Dept_40,IC,115.0,53928,2021-03-31,India,2.92
7738,Nathan Wilson III,Dept_1,IC,496.0,80346,2023-09-27,India,2.55
7739,Carlos Fisher,Dept_27,IC,102.0,72914,2022-07-16,APAC,3.86
7740,Tanya Gordon,Dept_5,IC,389.0,74281,2022-04-26,US,2.26
7741,Derek Miller,Dept_47,IC,443.0,108757,2021-05-22,APAC,2.29
7742,Sarah Ochoa,Dept_25,IC,479.0,72779,2022-05-23,APAC,4.11
7743,Pamela Estrada,Dept_20,IC,10.0,119008,2023-04-11,US,3.03
7744,Paula Williams,Dept_31,IC,464.0,69382,2025-07-15,US,3.14
7745,Derrick Lee,Dept_37,IC,314.0,89924,2022-04-13,APAC,4.0
7746,Walter James,Dept_29,IC,199.0,63790,2021-06-25,US,3.75
7747,Vernon Flores,Dept_8,IC,202.0,45905,2025-01-03,EU,4.29
7748,Christina Meyers,Dept_12,IC,235.0,96668,2021-09-14,India,2.67
7749,Michelle Johnson,Dept_4,IC,89.0,87688,2022-08-19,APAC,3.7
7750,Raymond Lopez,Dept_11,IC,225.0,74990,2025-09-16,India,3.86
7751,Amanda Olsen,Dept_7,IC,241.0,87714,2025-07-24,India,4.75
7752,John Stein,Dept_40,IC,228.0,65620,2024-11-25,EU,4.3
7753,Jaime Mendez,Dept_30,IC,251.0,40932,2021-10-22,US,2.35
7754,Amy Lopez,Dept_20,IC,172.0,52566,2025-04-27,APAC,4.03
7755,Parker Grant,Dept_41,IC,106.0,63971,2023-05-18,APAC,2.01
7756,Richard Sosa,Dept_38,IC,495.0,95575,2025-10-16,India,3.22
7757,Stephanie Lang,Dept_45,IC,283.0,110259,2022-08-31,APAC,4.26
7758,Andrew Todd,Dept_49,IC,18.0,108648,2022-01-24,India,4.02
7759,Michele Perez,Dept_13,IC,243.0,85451,2025-10-11,APAC,4.96
7760,Xavier Gross,Dept_38,IC,246.0,78449,2023-12-03,EU,4.85
7761,Samantha Thomas,Dept_13,IC,469.0,93834,2025-03-12,India,2.81
7762,Aaron Lopez,Dept_4,IC,255.0,62048,2024-03-24,APAC,2.6
7763,David Clay,Dept_26,IC,251.0,104591,2022-01-20,APAC,4.66
7764,Tara Hawkins,Dept_23,IC,392.0,117925,2022-11-28,APAC,4.43
7765,Thomas Gates V,Dept_17,IC,409.0,83880,2023-10-15,APAC,3.97
7766,Zachary Baker,Dept_25,IC,199.0,73984,2025-08-21,India,4.92
7767,Mark Francis,Dept_6,IC,382.0,85727,2021-06-29,India,4.53
7768,Melissa Mendoza,Dept_48,IC,415.0,71275,2023-01-03,India,4.56
7769,Teresa Berger,Dept_17,IC,465.0,81905,2024-04-15,US,4.15
7770,Allison Reed,Dept_17,IC,67.0,43082,2024-04-18,India,2.72
7771,Cynthia Webb,Dept_11,IC,254.0,118710,2021-08-07,US,3.68
7772,Mark Johnson,Dept_44,IC,140.0,108710,2024-11-07,APAC,2.94
7773,Zachary Curtis,Dept_42,IC,117.0,73908,2021-07-03,India,4.63
7774,Holly Smith,Dept_29,IC,122.0,85796,2025-08-26,India,3.66
7775,Jennifer Brown,Dept_3,IC,483.0,103181,2025-12-26,US,3.12
7776,Kathy Ramirez,Dept_14,IC,273.0,66046,2022-01-28,India,4.77
7777,Ricardo Garrett,Dept_13,IC,298.0,64448,2025-02-19,US,2.74
7778,Hailey Davis,Dept_25,IC,308.0,79707,2023-07-25,US,4.09
7779,Abigail Kim,Dept_50,IC,142.0,43824,2023-01-17,APAC,2.66
7780,Kayla Curtis,Dept_4,IC,108.0,76023,2023-04-30,US,3.06
7781,Crystal Hawkins,Dept_25,IC,370.0,68629,2023-05-19,EU,4.43
7782,Michael Gonzalez,Dept_17,IC,362.0,43842,2024-05-15,India,2.31
7783,Luis Gardner MD,Dept_48,IC,411.0,58501,2025-10-01,APAC,3.08
7784,Tyler Perez,Dept_35,IC,118.0,99238,2024-06-16,APAC,2.62
7785,Ricardo Peterson,Dept_19,IC,457.0,91716,2024-04-07,APAC,2.84
7786,David Kim,Dept_18,IC,219.0,91654,2023-08-02,APAC,4.24
7787,Chelsea Lyons,Dept_14,IC,127.0,57890,2021-06-05,APAC,2.59
7788,Charlene Edwards,Dept_37,IC,402.0,102198,2023-01-22,India,2.33
7789,Danielle Wallace,Dept_10,IC,305.0,47036,2021-12-11,India,4.45
7790,Anthony Briggs,Dept_4,IC,36.0,51637,2025-10-15,US,2.54
7791,Christopher Wood,Dept_28,IC,251.0,45887,2025-04-11,APAC,4.41
7792,Kristen Roberts,Dept_44,IC,57.0,118161,2023-11-30,India,2.34
7793,John Banks,Dept_34,IC,154.0,74389,2021-07-27,APAC,3.43
7794,Danielle Hill,Dept_31,IC,325.0,66500,2025-11-20,EU,4.99
7795,Jonathan Lee,Dept_2,IC,442.0,95982,2023-06-28,US,2.79
7796,Philip Barnes,Dept_21,IC,111.0,98613,2022-11-21,India,2.81
7797,Jacqueline Acevedo,Dept_31,IC,485.0,109219,2023-01-05,EU,4.57
7798,Nathan Brown,Dept_23,IC,12.0,64041,2023-02-24,APAC,2.1
7799,John Gentry,Dept_30,IC,390.0,43800,2022-12-13,APAC,4.58
7800,Timothy Mayer,Dept_22,IC,241.0,96716,2023-05-24,APAC,2.18
7801,Claudia Marshall,Dept_41,IC,44.0,111008,2025-12-20,US,4.82
7802,Caitlin Burgess,Dept_12,IC,308.0,71346,2023-03-22,APAC,4.77
7803,Allison Miller,Dept_14,IC,442.0,114709,2024-05-15,US,2.38
7804,Kristen Watkins,Dept_30,IC,252.0,73233,2021-07-31,India,3.79
7805,Ryan Edwards,Dept_34,IC,302.0,79006,2022-06-17,US,4.1
7806,Robert Sanders,Dept_14,IC,495.0,72566,2025-11-10,APAC,3.23
7807,Annette Johnson,Dept_29,IC,257.0,41177,2024-10-04,India,4.75
7808,Martha Brown,Dept_50,IC,259.0,41534,2023-03-19,APAC,3.74
7809,Michael Stone,Dept_3,IC,389.0,93013,2021-06-24,India,2.36
7810,Rachel Taylor,Dept_28,IC,16.0,75039,2022-10-25,US,3.49
7811,William Ward,Dept_30,IC,495.0,109168,2022-12-07,EU,4.28
7812,Peter Ortega,Dept_42,IC,349.0,79503,2025-08-22,APAC,3.59
7813,Richard Mayer,Dept_33,IC,138.0,65726,2023-02-26,US,2.68
7814,Christy Franklin,Dept_50,IC,265.0,86041,2022-07-06,APAC,2.64
7815,Kristi Singh,Dept_22,IC,477.0,77322,2024-09-22,US,4.6
7816,Christine Bowman,Dept_17,IC,450.0,56947,2022-08-11,APAC,2.55
7817,Tracy Soto,Dept_40,IC,30.0,41296,2021-04-06,EU,2.35
7818,Robert Richardson,Dept_36,IC,232.0,106328,2023-07-24,EU,4.38
7819,Nicole Mclaughlin,Dept_25,IC,403.0,73597,2021-04-06,EU,4.22
7820,Emily Griffin,Dept_28,IC,43.0,104546,2025-05-08,India,4.24
7821,Mr. Christopher Marshall Jr.,Dept_18,IC,258.0,74221,2024-07-16,India,4.67
7822,Kenneth Stewart,Dept_36,IC,283.0,115043,2022-04-03,India,4.99
7823,Brian Ward,Dept_14,IC,301.0,43139,2023-12-14,EU,4.99
7824,Christopher Stewart,Dept_41,IC,498.0,44413,2023-03-11,APAC,3.88
7825,Pamela Moody,Dept_28,IC,191.0,40665,2025-11-26,India,2.46
7826,Sydney Stewart,Dept_40,IC,318.0,47089,2024-07-19,US,4.23
7827,Barbara Lewis,Dept_14,IC,82.0,44949,2022-08-03,EU,3.82
7828,Timothy Peterson,Dept_43,IC,307.0,92717,2025-05-25,APAC,2.59
7829,Hannah Anderson,Dept_39,IC,11.0,61644,2022-08-10,EU,3.07
7830,Kristine Kelley,Dept_26,IC,494.0,86219,2024-07-01,India,4.91
7831,Molly Watkins,Dept_2,IC,126.0,97693,2023-02-08,US,4.41
7832,Rebecca Hernandez,Dept_4,IC,141.0,63593,2024-12-05,APAC,2.63
7833,Darrell Kim,Dept_2,IC,84.0,55397,2025-08-28,EU,4.6
7834,Jared Smith,Dept_39,IC,322.0,86829,2022-03-03,EU,2.28
7835,Richard Hess,Dept_21,IC,500.0,40573,2025-11-04,US,2.88
7836,Raymond Hudson,Dept_6,IC,103.0,109690,2024-07-02,EU,4.1
7837,Juan Zamora,Dept_45,IC,389.0,90398,2025-02-16,EU,4.42
7838,Mr. Todd Brown,Dept_20,IC,29.0,109251,2022-07-19,US,4.35
7839,Alicia Wilson,Dept_37,IC,17.0,71131,2023-01-18,US,4.73
7840,Aaron Hart,Dept_20,IC,178.0,109558,2023-11-18,India,4.13
7841,Emily Hill,Dept_34,IC,112.0,87043,2023-01-21,APAC,4.27
7842,Kevin Ortega,Dept_39,IC,249.0,98598,2024-12-24,EU,3.76
7843,Jamie Krueger,Dept_48,IC,270.0,59708,2023-01-11,India,4.49
7844,Courtney Griffin,Dept_41,IC,169.0,82915,2023-12-30,EU,3.58
7845,Brandon Lara,Dept_24,IC,54.0,51094,2024-02-10,EU,3.46
7846,Nicholas Johnston,Dept_44,IC,441.0,64614,2025-07-21,EU,3.31
7847,Eric Strickland,Dept_9,IC,141.0,116923,2025-08-08,India,4.6
7848,Austin Fitzpatrick,Dept_33,IC,51.0,84996,2024-10-24,EU,4.61
7849,Walter Meyer,Dept_42,IC,187.0,101215,2021-11-15,APAC,4.32
7850,Madison Moore,Dept_34,IC,402.0,50389,2024-03-13,India,4.72
7851,Jacob Thompson,Dept_3,IC,303.0,71939,2025-11-05,US,4.81
7852,Christina Martinez,Dept_37,IC,64.0,95472,2024-05-04,India,4.53
7853,Ian Wright,Dept_48,IC,135.0,105772,2022-10-30,APAC,3.16
7854,Austin Lee,Dept_22,IC,346.0,41952,2021-08-03,India,3.54
7855,Michael Crawford,Dept_38,IC,145.0,55090,2023-07-13,India,4.21
7856,George Arias,Dept_37,IC,262.0,57855,2025-08-15,India,2.86
7857,Jennifer Riley,Dept_19,IC,365.0,45383,2021-06-28,EU,4.75
7858,Manuel Lawrence,Dept_29,IC,14.0,94129,2022-10-15,India,3.04
7859,David Phillips,Dept_39,IC,181.0,67568,2023-03-21,India,4.58
7860,Shannon Graham,Dept_33,IC,261.0,50197,2023-07-21,US,3.52
7861,Aaron Dominguez,Dept_9,IC,365.0,59994,2024-09-02,APAC,3.32
7862,Ronnie Wright,Dept_20,IC,169.0,98592,2022-01-29,APAC,3.88
7863,Ashley Walters,Dept_32,IC,479.0,75587,2023-03-23,India,3.72
7864,Angela Colon,Dept_24,IC,93.0,77207,2021-12-15,US,2.38
7865,Roger Duncan,Dept_29,IC,264.0,59449,2022-09-14,India,4.21
7866,Matthew Villegas,Dept_16,IC,416.0,103245,2024-04-12,APAC,3.85
7867,John Tate,Dept_32,IC,9.0,48142,2023-09-04,India,4.62
7868,Ana Lopez,Dept_24,IC,458.0,118622,2025-08-20,India,3.64
7869,Clayton Johnston,Dept_37,IC,159.0,94533,2021-06-27,APAC,4.69
7870,Timothy Vasquez,Dept_47,IC,473.0,53831,2021-10-04,APAC,3.28
7871,Dawn Mack,Dept_44,IC,102.0,113877,2023-07-14,India,4.36
7872,Elizabeth Hoffman,Dept_32,IC,338.0,55389,2023-11-13,EU,2.99
7873,Tamara Miranda,Dept_15,IC,301.0,85024,2023-07-04,US,4.79
7874,Kimberly Russell,Dept_29,IC,398.0,96482,2024-07-08,APAC,2.79
7875,Mary Williams,Dept_2,IC,376.0,89231,2021-11-09,India,2.37
7876,Jeffrey Price,Dept_50,IC,80.0,60059,2023-12-08,APAC,2.44
7877,Jim Parker,Dept_26,IC,248.0,87244,2023-12-17,EU,4.42
7878,Eric Bruce,Dept_19,IC,483.0,88210,2025-05-05,US,4.08
7879,Kyle Rios,Dept_18,IC,104.0,53529,2025-09-30,APAC,4.72
7880,Tyler Winters MD,Dept_4,IC,327.0,47324,2021-03-31,India,2.85
7881,Miss Debbie Hart,Dept_22,IC,187.0,112834,2022-01-25,EU,4.37
7882,Stephen Gomez,Dept_23,IC,181.0,84067,2023-02-06,India,4.77
7883,Shannon Kelly,Dept_12,IC,411.0,56125,2023-09-27,APAC,4.98
7884,Alyssa Perez,Dept_43,IC,490.0,68139,2024-06-30,EU,3.12
7885,Kathleen Park,Dept_43,IC,497.0,103393,2022-02-16,APAC,3.24
7886,Louis Woods,Dept_36,IC,28.0,86677,2025-07-23,US,2.9
7887,Justin Perkins,Dept_48,IC,412.0,116091,2025-04-12,US,2.09
7888,Zachary Torres,Dept_49,IC,214.0,46660,2021-10-11,India,2.6
7889,David Kim,Dept_6,IC,243.0,88569,2021-09-06,India,4.04
7890,Bradley Clayton,Dept_21,IC,287.0,60797,2021-10-29,US,3.88
7891,Stephen Drake,Dept_30,IC,297.0,116424,2021-12-13,EU,2.67
7892,Bridget Clark,Dept_25,IC,285.0,46058,2023-09-13,EU,4.61
7893,Jason Mcconnell,Dept_44,IC,343.0,95080,2024-10-31,US,3.57
7894,Stephanie Hampton,Dept_34,IC,490.0,106346,2025-11-22,India,3.94
7895,Thomas Conway,Dept_6,IC,13.0,44379,2025-10-21,India,3.12
7896,Brooke Baker,Dept_36,IC,391.0,65808,2025-08-02,US,2.28
7897,Devin Thompson,Dept_14,IC,190.0,62703,2025-08-25,US,2.49
7898,Sheila Bullock,Dept_4,IC,146.0,44322,2022-01-04,EU,4.06
7899,Jill Miller,Dept_16,IC,376.0,68460,2022-09-17,APAC,2.73
7900,John Huff,Dept_3,IC,301.0,64240,2022-12-01,US,4.0
7901,Dr. Brandon Crawford,Dept_16,IC,456.0,111217,2023-09-19,APAC,3.56
7902,Andrew Wells,Dept_42,IC,484.0,48229,2024-08-20,EU,3.58
