employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score,tenure_years,is_manager
8451,Kristopher Summers,Dept_3,IC,78.0,52301,2021-02-26,APAC,3.01,4.96,0
8452,Sherry Young,Dept_14,IC,209.0,70909,2022-02-07,EU,4.96,4.02,0
8453,Michael Larson,Dept_3,IC,181.0,108409,2024-03-21,EU,2.86,1.9,0
8454,Donna Lee,Dept_9,IC,375.0,90234,2022-04-05,EU,2.97,3.86,0
8455,Doris Mcdonald,Dept_35,IC,345.0,51972,2022-04-22,India,2.04,3.81,0
8456,Caitlin Ramirez,Dept_42,IC,28.0,104817,2024-10-07,India,2.94,1.35,0
8457,Abigail Contreras,Dept_39,IC,438.0,109081,2022-01-14,India,2.2,4.08,0
8458,Misty Dyer,Dept_11,IC,141.0,48033,2025-04-23,EU,4.65,0.81,0
8459,Stacey Ruiz,Dept_20,IC,271.0,64854,2024-03-27,India,2.15,1.88,0
8460,Sandra Chavez DDS,Dept_24,IC,144.0,41898,2022-09-28,EU,4.21,3.38,0
8461,Jeffrey Palmer,Dept_12,IC,127.0,107566,2023-12-05,US,4.56,2.19,0
8462,Mr. Kyle Lopez,Dept_37,IC,328.0,119705,2025-06-05,APAC,2.07,0.69,0
8463,Kristy James,Dept_18,IC,136.0,40512,2025-07-31,India,4.78,0.54,0
8464,Linda Lloyd,Dept_6,IC,104.0,43152,2025-07-09,US,3.4,0.6,0
8465,Alexander Lopez,Dept_43,IC,50.0,113041,2021-02-11,EU,2.71,5.01,0
8466,Martha Smith,Dept_45,IC,169.0,71657,2024-07-20,EU,4.27,1.57,0
8467,Kelly Farley,Dept_31,IC,251.0,68916,2024-08-04,APAC,3.31,1.53,0
8468,Leonard Carter,Dept_17,IC,176.0,97781,2025-11-07,APAC,2.19,0.27,0
8469,Miguel Wilson,Dept_29,IC,66.0,86788,2021-02-16,APAC,4.84,4.99,0
8470,Alexis Carr,Dept_21,IC,173.0,80630,2024-08-09,US,2.86,1.51,0
8471,Stephanie Miller,Dept_7,IC,481.0,63556,2024-05-11,APAC,3.22,1.76,0
8472,Lindsay Wood,Dept_22,IC,55.0,72383,2025-08-14,EU,4.4,0.5,0
8473,Michelle Cooper,Dept_48,IC,296.0,56716,2021-07-06,India,2.54,4.61,0
8474,Linda George DDS,Dept_4,IC,363.0,58197,2026-01-16,US,3.04,0.07,0
8475,Helen Mcdonald DVM,Dept_42,IC,479.0,52874,2022-09-07,EU,4.65,3.44,0
8476,Jennifer Anthony,Dept_15,IC,426.0,72710,2023-08-22,US,3.31,2.48,0
8477,Jenna Reyes,Dept_40,IC,242.0,110725,2022-10-31,India,3.51,3.29,0
8478,Samantha Buchanan,Dept_19,IC,457.0,98518,2021-03-17,APAC,2.57,4.91,0
8479,Daniel Dixon,Dept_37,IC,361.0,49158,2023-09-17,EU,3.81,2.41,0
8480,David Barry,Dept_3,IC,310.0,68973,2024-01-19,APAC,4.76,2.07,0
8481,Kimberly Hatfield,Dept_39,IC,353.0,54371,2022-07-31,EU,4.96,3.54,0
8482,Shelley Carrillo,Dept_39,IC,178.0,71774,2025-03-23,India,2.95,0.89,0
8483,Tyler Thompson,Dept_6,IC,342.0,77725,2025-09-12,EU,2.25,0.42,0
8484,Brendan Davis,Dept_6,IC,379.0,95236,2024-02-09,EU,4.95,2.01,0
8485,Joel Sampson,Dept_46,IC,18.0,91327,2023-07-19,India,3.79,2.57,0
8486,James Brown,Dept_1,IC,24.0,76189,2021-03-23,India,2.57,4.9,0
8487,Lisa Castillo,Dept_14,IC,129.0,91419,2024-07-17,India,2.87,1.58,0
8488,Phillip Vega,Dept_11,IC,108.0,113849,2025-04-12,APAC,3.76,0.84,0
8489,Kelly Nichols,Dept_10,IC,130.0,60487,2022-12-08,US,3.89,3.18,0
8490,Sandra Gilbert,Dept_41,IC,238.0,59693,2021-07-21,EU,4.76,4.57,0
8491,Miss Erin Mitchell,Dept_29,IC,491.0,92163,2025-06-26,EU,2.96,0.63,0
8492,Michael Anderson,Dept_33,IC,237.0,46154,2024-11-21,APAC,4.77,1.23,0
8493,Nicole King,Dept_43,IC,164.0,103229,2025-07-19,US,2.17,0.57,0
8494,Michael Wilkerson,Dept_14,IC,469.0,64688,2025-06-22,India,2.65,0.64,0
8495,Teresa Thomas,Dept_3,IC,8.0,117070,2025-10-14,US,4.7,0.33,0
8496,Raymond Mejia,Dept_28,IC,341.0,67748,2026-01-04,EU,3.03,0.11,0
8497,Danielle Johnson,Dept_28,IC,375.0,102369,2022-10-28,APAC,4.65,3.3,0
8498,Belinda Gibson,Dept_26,IC,146.0,88454,2022-09-09,APAC,2.36,3.43,0
8499,Melissa Thompson,Dept_36,IC,85.0,80509,2025-07-11,APAC,3.96,0.59,0
8500,Brandon Dyer,Dept_19,IC,124.0,75942,2024-12-13,APAC,3.91,1.17,0
8501,Elizabeth Thomas,Dept_12,IC,113.0,77623,2022-07-14,APAC,3.06,3.59,0
8502,Lori Moran,Dept_49,IC,404.0,94147,2023-03-14,India,4.81,2.92,0
8503,Vincent Ramirez,Dept_5,IC,395.0,83802,2026-01-05,India,4.25,0.1,0
8504,Samantha Dyer,Dept_13,IC,377.0,83633,2022-02-23,US,3.4,3.97,0
8505,Christopher Bernard,Dept_14,IC,254.0,81101,2025-11-07,US,4.45,0.27,0
8506,Brian Bean,Dept_24,IC,264.0,54185,2023-01-24,APAC,3.19,3.05,0
8507,Katherine Sampson,Dept_25,IC,346.0,87051,2024-06-09,India,4.74,1.68,0
8508,Megan Schmitt,Dept_21,IC,210.0,93980,2024-08-26,US,2.13,1.47,0
8509,Ryan Delgado,Dept_41,IC,476.0,69971,2025-11-08,EU,3.34,0.26,0
8510,Karen Hill,Dept_10,IC,162.0,63899,2023-08-31,APAC,4.21,2.45,0
8511,Jacob Garner,Dept_17,IC,265.0,58307,2023-10-02,US,2.03,2.37,0
8512,Craig Weiss,Dept_12,IC,82.0,56761,2021-12-07,India,2.28,4.19,0
8513,Connie Burns,Dept_22,IC,136.0,86285,2025-10-14,APAC,4.75,0.33,0
8514,Caroline Hurst,Dept_24,IC,325.0,65947,2025-11-15,APAC,3.92,0.24,0
8515,Bradley Clark,Dept_32,IC,118.0,91969,2023-06-27,APAC,2.14,2.63,0
8516,Brian Gray,Dept_19,IC,36.0,58864,2021-04-19,APAC,2.92,4.82,0
8517,Aaron Day,Dept_12,IC,30.0,101848,2022-01-23,US,3.64,4.06,0
8518,Gregory Joyce,Dept_32,IC,113.0,60349,2022-01-09,EU,3.77,4.1,0
8519,Gerald Griffin,Dept_8,IC,74.0,42115,2023-01-26,EU,3.09,3.05,0
8520,Megan Mcconnell,Dept_10,IC,388.0,80815,2021-06-25,EU,3.82,4.64,0
8521,Robin Gillespie,Dept_39,IC,86.0,88402,2023-01-07,US,2.26,3.1,0
8522,Lauren Kim,Dept_43,IC,345.0,80057,2024-10-15,APAC,4.69,1.33,0
8523,Alisha Thomas,Dept_17,IC,286.0,43352,2024-07-19,APAC,4.42,1.57,0
8524,Jordan Cardenas,Dept_42,IC,347.0,117548,2023-05-02,India,2.59,2.79,0
8525,Juan Rodgers,Dept_35,IC,28.0,101320,2025-03-07,EU,3.98,0.94,0
8526,Victor Wilson,Dept_19,IC,337.0,105382,2023-01-15,APAC,3.37,3.08,0
8527,Joseph Booth,Dept_2,IC,320.0,46592,2023-03-16,APAC,3.52,2.92,0
8528,Judy Medina,Dept_20,IC,160.0,92329,2025-01-18,APAC,4.94,1.07,0
8529,Michael Morrison,Dept_39,IC,194.0,80449,2025-06-20,EU,3.29,0.65,0
8530,Felicia King,Dept_1,IC,351.0,114064,2023-08-28,India,2.63,2.46,0
8531,Richard Hunt,Dept_33,IC,210.0,60810,2022-11-06,India,4.72,3.27,0
8532,Danielle Davis,Dept_34,IC,9.0,82857,2024-10-10,India,3.74,1.34,0
8533,Glen Anderson,Dept_41,IC,172.0,95990,2023-12-01,EU,3.71,2.2,0
8534,William Ball,Dept_12,IC,406.0,89414,2021-10-19,APAC,3.7,4.32,0
8535,Nathan Ruiz,Dept_10,IC,436.0,67618,2022-04-13,EU,2.98,3.84,0
8536,Deborah Hopkins,Dept_11,IC,377.0,103942,2022-03-20,EU,3.9,3.9,0
8537,Matthew Nash,Dept_46,IC,156.0,94115,2025-11-08,EU,3.42,0.26,0
8538,Alyssa Pierce,Dept_47,IC,29.0,75452,2025-12-02,APAC,2.53,0.2,0
8539,Margaret Berry,Dept_44,IC,400.0,71583,2023-05-20,India,3.91,2.74,0
8540,Suzanne Bryant,Dept_28,IC,449.0,94550,2022-07-23,APAC,2.32,3.56,0
8541,Melissa Brown,Dept_7,IC,181.0,79093,2023-03-09,APAC,2.26,2.93,0
8542,Cory Cortez,Dept_25,IC,25.0,107266,2024-03-22,APAC,2.51,1.9,0
8543,Kevin Hernandez,Dept_36,IC,417.0,90608,2024-12-06,APAC,4.83,1.19,0
8544,Matthew Moreno,Dept_11,IC,316.0,75630,2025-05-09,India,3.81,0.76,0
8545,Brian Booker,Dept_2,IC,131.0,72218,2022-08-09,India,2.25,3.52,0
8546,Adam Pope,Dept_28,IC,491.0,82468,2021-04-30,APAC,4.4,4.79,0
8547,William Haynes,Dept_43,IC,118.0,79281,2025-02-28,India,2.14,0.96,0
8548,Amanda Mcdonald,Dept_35,IC,288.0,69865,2025-10-09,EU,4.61,0.35,0
8549,Mary Manning,Dept_16,IC,279.0,111362,2023-03-27,US,2.36,2.88,0
8550,Joseph Choi,Dept_48,IC,297.0,64984,2021-03-01,India,3.41,4.96,0
8551,Kelly Jenkins,Dept_5,IC,300.0,57723,2021-04-04,EU,3.48,4.86,0
8552,David Martinez,Dept_39,IC,253.0,72466,2025-12-10,US,2.27,0.18,0
8553,Timothy Turner,Dept_11,IC,345.0,60964,2023-08-11,US,2.23,2.51,0
8554,Amber Weeks,Dept_7,IC,111.0,105689,2021-03-27,India,2.54,4.88,0
8555,Jennifer Howard,Dept_41,IC,4.0,60091,2024-06-29,EU,3.74,1.62,0
8556,Veronica Bryan,Dept_10,IC,187.0,68344,2023-03-02,US,4.78,2.95,0
8557,Robert Huerta,Dept_26,IC,125.0,68423,2021-08-29,US,2.87,4.46,0
8558,Eric Carpenter,Dept_38,IC,3.0,112523,2021-07-02,EU,2.24,4.62,0
8559,Michael Haynes,Dept_3,IC,249.0,64063,2021-05-15,EU,2.37,4.75,0
8560,Robert Foley,Dept_28,IC,305.0,103426,2025-12-22,EU,2.1,0.14,0
8561,Jason Rios,Dept_12,IC,58.0,85571,2023-12-13,US,4.69,2.17,0
8562,Timothy Carter,Dept_16,IC,486.0,52803,2025-02-15,APAC,3.46,0.99,0
8563,Amy Vaughan,Dept_26,IC,164.0,115405,2023-06-14,US,2.02,2.67,0
8564,Amanda Johnson,Dept_45,IC,3.0,53788,2021-09-19,US,4.85,4.4,0
8565,Jessica Roberson,Dept_22,IC,193.0,67861,2021-03-05,EU,4.82,4.95,0
8566,Tabitha Jackson,Dept_20,IC,436.0,109415,2021-05-30,EU,2.77,4.71,0
8567,Daniel Ponce,Dept_33,IC,112.0,103040,2025-01-12,US,3.12,1.08,0
8568,Kim Carpenter,Dept_21,IC,38.0,77313,2022-04-26,APAC,2.91,3.8,0
8569,Brittany Burnett,Dept_8,IC,317.0,54885,2021-04-26,APAC,4.93,4.8,0
8570,Wesley Rivera,Dept_46,IC,30.0,112410,2022-11-16,APAC,2.03,3.24,0
8571,Karen Hays,Dept_10,IC,248.0,109866,2022-01-01,EU,4.72,4.12,0
8572,David Morris,Dept_17,IC,433.0,46976,2024-11-15,US,3.87,1.24,0
8573,Heather Estes,Dept_47,IC,337.0,108114,2022-09-26,US,4.58,3.38,0
8574,Amanda Graves,Dept_47,IC,280.0,66490,2025-07-23,India,3.88,0.56,0
8575,Michelle Davis,Dept_42,IC,291.0,54946,2022-09-16,EU,4.51,3.41,0
8576,Matthew Kennedy,Dept_8,IC,86.0,89864,2022-05-08,US,2.08,3.77,0
8577,Angela Harris,Dept_39,IC,441.0,68140,2022-11-15,EU,2.8,3.25,0
8578,Travis Elliott,Dept_35,IC,39.0,70596,2025-02-18,EU,4.05,0.98,0
8579,Andrew Collins,Dept_23,IC,387.0,64497,2021-10-29,APAC,3.15,4.29,0
8580,Michael Banks,Dept_10,IC,185.0,45627,2024-11-20,EU,2.26,1.23,0
8581,Rebecca Reid,Dept_7,IC,58.0,97232,2021-06-18,APAC,3.69,4.66,0
8582,Hannah Stewart,Dept_19,IC,372.0,61708,2021-05-08,EU,2.5,4.77,0
8583,Bruce Koch,Dept_32,IC,198.0,43482,2022-02-04,US,4.25,4.02,0
8584,David Parks,Dept_26,IC,43.0,98449,2025-08-05,US,2.34,0.52,0
8585,Albert Jackson,Dept_30,IC,222.0,110387,2024-10-22,APAC,4.21,1.31,0
8586,Dillon Gibson,Dept_39,IC,488.0,40925,2024-12-12,EU,2.96,1.17,0
8587,Mary Johnson,Dept_13,IC,171.0,106479,2021-06-01,APAC,4.62,4.7,0
8588,Thomas King,Dept_11,IC,387.0,96663,2024-08-31,APAC,2.7,1.45,0
8589,Shane Collins,Dept_11,IC,9.0,62428,2021-03-17,US,3.84,4.91,0
8590,Dr. Madison Vaughn,Dept_6,IC,154.0,103350,2023-05-09,India,2.63,2.77,0
8591,Kenneth Mitchell,Dept_2,IC,439.0,77082,2024-10-07,US,3.08,1.35,0
8592,Allen Nguyen,Dept_5,IC,102.0,119735,2023-08-03,India,4.34,2.53,0
8593,Brady Brooks,Dept_43,IC,32.0,84920,2024-02-19,US,3.34,1.98,0
8594,Lee Mccoy,Dept_21,IC,408.0,40344,2025-04-04,India,3.51,0.86,0
8595,Lisa Todd,Dept_36,IC,84.0,78169,2022-12-26,APAC,4.79,3.13,0
8596,Gregory Ward,Dept_4,IC,229.0,70498,2025-09-11,APAC,3.51,0.42,0
8597,Thomas Poole,Dept_29,IC,224.0,119950,2025-08-13,APAC,2.15,0.5,0
8598,Lindsey Watson,Dept_36,IC,4.0,69782,2024-07-18,US,3.95,1.57,0
8599,Brett Olson,Dept_18,IC,202.0,78550,2025-01-23,US,3.02,1.05,0
8600,Lisa Moore,Dept_15,IC,262.0,82196,2025-09-02,India,4.15,0.45,0
8601,Brian Robinson,Dept_6,IC,4.0,105214,2022-05-16,EU,3.33,3.75,0
8602,Jessica Walsh,Dept_42,IC,233.0,117980,2021-08-19,APAC,2.73,4.49,0
8603,Samuel Spencer,Dept_9,IC,372.0,111892,2023-03-03,EU,3.69,2.95,0
8604,Nancy Sullivan,Dept_45,IC,61.0,111715,2025-01-22,EU,2.39,1.06,0
8605,David Johnson,Dept_7,IC,185.0,51795,2024-06-13,EU,2.19,1.67,0
8606,Maurice Brown,Dept_17,IC,99.0,43629,2025-09-05,APAC,4.69,0.44,0
8607,Julia Cochran,Dept_25,IC,436.0,110013,2024-12-16,US,2.22,1.16,0
8608,Brandon Pope,Dept_39,IC,317.0,45182,2023-05-30,India,2.09,2.71,0
8609,Jennifer Cantu,Dept_3,IC,156.0,92589,2023-10-09,India,2.19,2.35,0
8610,Kenneth Jackson,Dept_31,IC,346.0,75804,2022-10-24,APAC,4.41,3.31,0
8611,Anita Marshall,Dept_6,IC,369.0,100409,2024-08-06,US,4.0,1.52,0
8612,Anne Lewis,Dept_35,IC,140.0,86090,2024-08-31,APAC,3.7,1.45,0
8613,Daniel Martin,Dept_33,IC,468.0,112895,2023-08-20,APAC,4.86,2.48,0
8614,Kevin Mills,Dept_43,IC,323.0,51739,2022-03-22,EU,4.68,3.9,0
8615,Steven Santiago,Dept_17,IC,403.0,47341,2025-06-09,APAC,4.21,0.68,0
8616,Susan White,Dept_2,IC,310.0,80357,2025-01-10,India,3.63,1.09,0
8617,William Dixon,Dept_16,IC,42.0,111094,2025-01-15,US,3.73,1.08,0
8618,Lauren Brown,Dept_8,IC,468.0,53080,2023-10-10,India,4.46,2.35,0
8619,Amanda Thompson,Dept_45,IC,172.0,93329,2021-04-15,APAC,4.39,4.83,0
8620,Randall Walton,Dept_30,IC,206.0,97537,2021-06-16,APAC,4.71,4.66,0
8621,Rachael Young,Dept_22,IC,300.0,56940,2021-08-06,India,3.69,4.52,0
8622,Emily Berry,Dept_2,IC,378.0,52639,2022-05-10,APAC,2.12,3.76,0
8623,Linda Davis,Dept_7,IC,79.0,98962,2023-12-24,APAC,2.92,2.14,0
8624,Latoya Allen,Dept_31,IC,39.0,101171,2025-02-25,US,2.39,0.96,0
8625,Donald Lee,Dept_43,IC,79.0,66953,2021-10-13,US,2.75,4.34,0
8626,Jesse Thomas,Dept_15,IC,180.0,80020,2023-04-20,APAC,3.51,2.82,0
8627,Henry Ward,Dept_29,IC,84.0,100351,2024-11-26,EU,2.97,1.21,0
8628,Craig James,Dept_47,IC,98.0,59499,2024-06-17,US,3.85,1.66,0
8629,Thomas Hickman,Dept_41,IC,181.0,117077,2023-06-22,EU,3.6,2.65,0
8630,Patrick Jackson,Dept_37,IC,269.0,112827,2022-04-26,APAC,4.35,3.8,0
8631,Meagan Gibson,Dept_46,IC,185.0,105802,2025-04-25,APAC,2.52,0.8,0
8632,Becky Fisher,Dept_11,IC,235.0,119650,2025-04-14,EU,2.64,0.83,0
8633,Patricia Harmon,Dept_22,IC,372.0,101944,2024-01-14,US,2.49,2.08,0
8634,Richard Brown,Dept_17,IC,462.0,43933,2022-08-27,EU,3.73,3.47,0
8635,Colleen Reed,Dept_43,IC,206.0,95533,2024-12-05,EU,4.14,1.19,0
8636,Travis Lopez,Dept_34,IC,410.0,80414,2024-09-21,APAC,2.86,1.39,0
8637,Jack Bryant,Dept_18,IC,147.0,57736,2024-04-30,APAC,2.75,1.79,0
8638,Amanda Reeves,Dept_15,IC,286.0,81824,2021-08-28,APAC,4.39,4.46,0
8639,Christopher Wong,Dept_9,IC,178.0,71424,2023-03-28,US,3.66,2.88,0
8640,Daniel Stevens,Dept_27,IC,284.0,99503,2021-03-14,APAC,2.5,4.92,0
8641,Mr. Jeffrey Ford,Dept_10,IC,498.0,102039,2025-02-20,EU,3.0,0.98,0
8642,William Booth,Dept_15,IC,444.0,70759,2025-06-21,India,4.68,0.65,0
8643,Erica Carroll,Dept_25,IC,481.0,60714,2025-03-02,US,4.56,0.95,0
8644,Carla Snyder,Dept_28,IC,211.0,65484,2024-05-09,EU,2.81,1.76,0
8645,Kathleen Washington,Dept_8,IC,31.0,74315,2025-11-21,EU,2.28,0.23,0
8646,Paul Fields,Dept_45,IC,204.0,65722,2025-02-05,India,4.65,1.02,0
8647,Lisa Brown,Dept_12,IC,176.0,94473,2022-12-09,EU,3.2,3.18,0
8648,David Roberts,Dept_34,IC,410.0,112955,2025-12-11,APAC,2.55,0.17,0
8649,Lisa Hartman,Dept_13,IC,112.0,87767,2024-12-02,APAC,2.1,1.2,0
8650,Virginia Lucas,Dept_18,IC,142.0,87684,2023-07-22,India,4.4,2.56,0
8651,Mary Bush,Dept_48,IC,61.0,80171,2023-04-12,EU,2.81,2.84,0
8652,Lisa Davis,Dept_10,IC,149.0,51016,2023-06-27,US,2.32,2.63,0
8653,Melissa Reid,Dept_17,IC,174.0,115479,2025-09-18,India,2.88,0.4,0
8654,Richard Rivera,Dept_22,IC,291.0,102659,2021-05-31,India,2.5,4.71,0
8655,Paula Johnston,Dept_6,IC,417.0,112641,2024-11-07,India,2.54,1.27,0
8656,Brandi Nguyen,Dept_50,IC,321.0,79355,2021-05-29,APAC,2.71,4.71,0
8657,Alexander Davis,Dept_24,IC,57.0,49777,2023-03-26,EU,3.87,2.89,0
8658,Matthew Wallace,Dept_27,IC,63.0,75797,2026-02-08,APAC,3.93,0.01,0
8659,Tracey Schultz,Dept_17,IC,89.0,90776,2024-11-17,India,2.53,1.24,0
8660,Julie Peters,Dept_33,IC,306.0,97954,2023-06-01,EU,2.76,2.7,0
8661,Patrick Bishop,Dept_14,IC,373.0,82363,2023-09-21,EU,3.96,2.4,0
8662,Kara Rivera,Dept_40,IC,319.0,109246,2025-02-19,APAC,3.12,0.98,0
8663,George Cruz,Dept_37,IC,331.0,55499,2021-06-24,India,2.72,4.64,0
8664,Matthew Graves,Dept_4,IC,2.0,100911,2024-08-23,India,4.43,1.47,0
8665,Jose Flores,Dept_24,IC,134.0,49868,2026-01-11,EU,4.57,0.09,0
8666,Peter Young,Dept_37,IC,246.0,63255,2025-11-02,EU,2.15,0.28,0
8667,John Greer,Dept_30,IC,491.0,113099,2024-12-11,EU,2.78,1.17,0
8668,David Simon,Dept_13,IC,379.0,49990,2024-08-18,US,4.17,1.49,0
8669,Angela Vargas,Dept_9,IC,47.0,72898,2024-01-31,APAC,4.94,2.04,0
8670,Carol Munoz,Dept_16,IC,463.0,102704,2021-04-23,APAC,4.82,4.81,0
8671,Jeremy Horne,Dept_14,IC,158.0,46218,2024-08-12,US,4.76,1.5,0
8672,William Jones,Dept_27,IC,324.0,41736,2023-02-03,APAC,3.26,3.03,0
8673,Brian Taylor,Dept_38,IC,381.0,91020,2022-03-06,US,4.18,3.94,0
8674,James Long,Dept_39,IC,194.0,94161,2021-04-10,EU,4.25,4.85,0
8675,Dennis Chaney,Dept_20,IC,468.0,119578,2022-11-10,US,4.64,3.26,0
8676,David Hernandez,Dept_5,IC,76.0,108009,2023-11-14,APAC,3.79,2.25,0
8677,Dylan Brown,Dept_41,IC,359.0,44846,2025-03-26,APAC,3.01,0.88,0
8678,Samuel Andrade,Dept_5,IC,218.0,74899,2024-09-29,APAC,2.25,1.37,0
8679,Sarah Wiley DDS,Dept_1,IC,298.0,53418,2024-11-10,US,4.7,1.26,0
8680,Joyce Rodriguez,Dept_1,IC,164.0,58191,2021-10-08,EU,2.24,4.35,0
8681,Rachel Madden,Dept_1,IC,23.0,73334,2025-12-12,US,2.56,0.17,0
8682,Kenneth Conrad,Dept_11,IC,247.0,113127,2022-01-10,APAC,4.37,4.09,0
8683,Kirsten Ellis MD,Dept_33,IC,493.0,69731,2025-02-22,EU,2.34,0.97,0
8684,Adam Crawford,Dept_4,IC,89.0,112638,2023-08-02,APAC,4.67,2.53,0
8685,Kerri Lyons,Dept_48,IC,136.0,111826,2025-03-10,India,2.42,0.93,0
8686,Daniel Taylor,Dept_30,IC,19.0,91777,2023-08-20,APAC,3.85,2.48,0
8687,Dawn Valenzuela,Dept_41,IC,417.0,99330,2021-06-23,India,2.49,4.64,0
8688,Heather Roth,Dept_4,IC,477.0,48840,2022-01-06,India,2.25,4.1,0
8689,Samuel Pierce,Dept_18,IC,430.0,57880,2022-09-07,India,3.18,3.44,0
8690,Jennifer Holloway,Dept_31,IC,329.0,69207,2025-03-16,APAC,2.51,0.91,0
8691,Sara Cooper,Dept_35,IC,362.0,95461,2025-02-26,US,4.16,0.96,0
8692,Stacey Church,Dept_38,IC,182.0,88262,2022-03-31,EU,3.56,3.87,0
8693,Daniel Kemp,Dept_21,IC,475.0,118508,2022-11-09,India,3.37,3.26,0
8694,Jodi Miller,Dept_43,IC,166.0,101674,2024-05-07,APAC,2.64,1.77,0
8695,Shirley Mullins,Dept_32,IC,386.0,119797,2023-07-06,EU,3.78,2.61,0
8696,Christopher White,Dept_22,IC,15.0,81207,2021-12-07,APAC,3.43,4.19,0
8697,Deborah Webb,Dept_43,IC,241.0,118750,2023-05-03,EU,3.17,2.78,0
8698,Lisa Perkins,Dept_2,IC,223.0,101478,2021-11-27,India,4.16,4.21,0
8699,Lauren Snyder,Dept_3,IC,52.0,88361,2022-12-22,EU,3.82,3.15,0
8700,Gregory Duncan,Dept_44,IC,374.0,110187,2025-01-30,US,2.95,1.04,0
8701,Kyle Ward,Dept_18,IC,396.0,70131,2023-03-27,US,4.93,2.88,0
8702,Justin Roach,Dept_28,IC,175.0,43331,2025-01-11,EU,3.59,1.09,0
8703,Amy Cook,Dept_36,IC,393.0,93715,2024-03-17,APAC,3.28,1.91,0
8704,Rebecca Greene,Dept_40,IC,8.0,94938,2025-09-04,EU,3.07,0.44,0
8705,Noah Coleman,Dept_30,IC,347.0,91484,2021-11-24,US,4.72,4.22,0
8706,Mark Brady,Dept_6,IC,168.0,62467,2023-11-22,US,2.17,2.23,0
8707,Larry Adams,Dept_19,IC,257.0,56977,2022-11-27,APAC,2.5,3.21,0
8708,James Vang,Dept_25,IC,71.0,80737,2021-11-24,India,4.74,4.22,0
8709,Heidi Pope,Dept_2,IC,270.0,57125,2023-02-26,India,3.04,2.96,0
8710,Taylor Garza,Dept_4,IC,151.0,105760,2025-05-10,India,4.95,0.76,0
8711,Brian Mays,Dept_41,IC,311.0,70688,2021-09-18,India,3.22,4.41,0
8712,Veronica Young,Dept_22,IC,124.0,60640,2025-09-19,India,3.92,0.4,0
8713,Adrian Santana,Dept_50,IC,241.0,99396,2021-11-15,India,2.11,4.25,0
8714,Lisa Boyd,Dept_47,IC,229.0,94703,2025-11-30,India,4.32,0.2,0
8715,Tina Daniels,Dept_30,IC,166.0,69295,2025-09-25,APAC,4.63,0.38,0
8716,Dawn Fletcher,Dept_36,IC,130.0,86218,2025-08-24,EU,2.99,0.47,0
8717,Charles Martin,Dept_11,IC,88.0,83379,2024-01-26,India,3.26,2.05,0
8718,Christopher Patton,Dept_38,IC,407.0,46734,2021-10-04,US,3.98,4.36,0
8719,Jennifer Eaton,Dept_21,IC,413.0,62268,2022-08-10,EU,4.56,3.51,0
8720,Christopher George,Dept_49,IC,302.0,62958,2021-11-26,India,3.69,4.22,0
8721,Shannon Mendoza,Dept_28,IC,390.0,82959,2021-10-29,EU,2.63,4.29,0
8722,Robert Scott,Dept_26,IC,320.0,105057,2022-01-14,India,4.04,4.08,0
8723,Andrew Ferrell PhD,Dept_37,IC,300.0,46912,2023-03-31,EU,2.18,2.87,0
8724,Danielle Hughes,Dept_43,IC,115.0,107765,2022-04-02,India,2.81,3.87,0
8725,Jennifer Harris,Dept_1,IC,225.0,47713,2023-10-08,India,4.28,2.35,0
8726,Kenneth Durham,Dept_37,IC,176.0,50767,2024-07-06,EU,2.85,1.61,0
8727,Amanda Gardner,Dept_37,IC,213.0,81927,2024-11-30,APAC,4.67,1.2,0
8728,Elizabeth Guerrero,Dept_45,IC,114.0,111218,2025-03-21,India,2.21,0.9,0
8729,Christopher Cline,Dept_44,IC,104.0,119727,2021-07-11,APAC,3.13,4.59,0
8730,James Harris,Dept_22,IC,127.0,61105,2021-04-07,India,3.25,4.85,0
8731,Grant Williams,Dept_9,IC,160.0,96935,2025-08-02,EU,2.07,0.53,0
8732,Kevin Miller,Dept_33,IC,31.0,86421,2023-11-19,EU,2.07,2.24,0
8733,Charles Diaz,Dept_16,IC,405.0,66803,2025-12-23,India,4.66,0.14,0
8734,Rebecca Miller,Dept_5,IC,40.0,109102,2024-11-05,APAC,3.58,1.27,0
8735,David Smith,Dept_29,IC,97.0,58864,2021-04-01,EU,3.95,4.87,0
8736,Nathaniel Miller,Dept_23,IC,462.0,119066,2021-03-04,EU,3.98,4.95,0
8737,Madison Strickland,Dept_33,IC,355.0,45382,2023-01-16,India,2.31,3.08,0
8738,Marc Wright,Dept_40,IC,489.0,48645,2025-03-15,APAC,2.26,0.92,0
8739,James Vazquez,Dept_25,IC,453.0,46326,2024-11-13,EU,2.61,1.25,0
8740,Jonathan Hodge,Dept_48,IC,425.0,70330,2025-11-18,US,3.51,0.24,0
8741,Terry Johnson,Dept_19,IC,192.0,76879,2021-03-04,US,3.59,4.95,0
8742,Kevin Jackson,Dept_16,IC,155.0,95002,2024-11-23,APAC,2.16,1.22,0
8743,Cynthia Mccullough,Dept_44,IC,93.0,42083,2023-10-11,EU,2.26,2.34,0
8744,Sierra Johnson,Dept_36,IC,242.0,110816,2022-02-18,US,4.19,3.99,0
8745,Amy Rodriguez,Dept_5,IC,351.0,44117,2025-06-15,EU,4.79,0.66,0
